"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1992",29.817499,29.85,29.512501,29.7325,99257600,26.845186
"1993",29.702499,29.8125,27.817499,28.7675,335256000,25.9739
"1994",28.375,28.9375,28.1875,28.657499,237395600,25.874577
"1995",28.9375,29.0875,28.7775,28.9825,172253600,26.168022
"1996",28.942499,29.299999,28.8225,28.872499,168178000,26.068703
"1997",28.997499,29.02,28.66,28.75,153275600,25.958101
"1998",28.525,28.6625,27.905001,28.1,230659600,25.371218
"1999",27.547501,28.575001,27.3375,28.530001,240832000,25.75946
"2000",28.602501,28.7125,27.885,27.987499,178261200,25.269644
"2001",28.065001,28.450001,27.834999,27.905001,165606800,25.195154
"2002",27.615,27.967501,27.395,27.432501,224112400,24.768539
"2003",27.674999,27.9,26.5875,27.057501,268872400,24.429955
"2004",26.592501,27.540001,26.565001,26.6875,243162800,24.095888
"2005",26.780001,27.459999,26.705,27.352501,213647200,24.696312
"2006",27.967501,28.1625,27.665001,28.1625,236024800,25.427647
"2007",28.065001,28.309999,27.915001,27.945,353719200,25.23127
"2008",28.040001,28.372499,27.9925,28.235001,180670000,25.493107
"2009",28.307501,28.3325,28.115,28.135,104113600,25.402821
"2010",28.145,28.1775,28.002501,28.002501,57918400,25.283186
"2011",28.025,28.629999,28.002501,28.497499,134884000,25.730118
"2012",28.4475,28.692499,28.424999,28.477501,110395600,25.712059
"2013",28.41,28.48,28.0275,28.129999,119526000,25.3983
"2014",28.205,28.282499,27.5525,27.594999,165613600,24.915257
"2015",27.8475,27.860001,26.8375,27.3325,212818400,24.678251
"2016",27.0725,27.1625,26.352501,26.5625,257142000,23.983021
"2017",26.635,26.8575,26.157499,26.565001,263188400,23.985285
"2018",26.799999,27.049999,26.674999,26.9375,160423600,24.321606
"2019",27.307501,28.0375,27.174999,27.9725,237458000,25.256098
"2020",28.1675,28.3125,27.5525,28.002501,214798000,25.283186
"2021",28.15,28.157499,27.200001,27.3125,198603200,24.660192
"2022",27.8575,28.200001,27.227501,27.555,268367600,24.879147
"2023",27.26,27.622499,27.125,27.450001,195826400,24.784344
"2024",27.5,27.514999,26.665001,26.705,240056000,24.111689
"2025",26.7575,26.895,26.299999,26.497499,314053200,23.924335
"2026",26.959999,27.2425,26.625,27.18,199599600,24.540556
"2027",27.237499,27.764999,27.067499,27.387501,194303600,24.727913
"2028",27.565001,28.1175,27.43,28.1,215185600,25.371218
"2029",28.075001,28.4375,27.8825,28.245001,185859200,25.50214
"2030",28.434999,28.59,28.200001,28.275,222460000,25.529226
"2031",28.105,28.120001,27.2575,27.285,382274800,24.635355
"2032",29.407499,29.530001,28.827499,28.827499,585908400,26.028069
"2033",29.08,29.797501,28.889999,29.725,337745600,26.838411
"2034",29.6,30,29.2125,29.290001,334982000,26.445656
"2035",29.512501,29.7925,29.02,29.657499,250956400,26.77747
"2036",29.625,29.772499,29.4025,29.6625,207662800,26.781981
"2037",29.625,30.127501,29.577499,29.889999,280598800,26.987389
"2038",30.004999,30.057501,29.8125,29.985001,168984800,27.18001
"2039",30.004999,30.0625,29.612499,29.7325,174826400,26.951134
"2040",29.637501,29.959999,29.6075,29.93,155559200,27.130159
"2041",30.0425,30.5375,30.040001,30.504999,248034000,27.651369
"2042",30.692499,31.23,30.625,31.219999,294247200,28.299484
"2043",31.514999,31.870001,31.3925,31.615,297898000,28.657536
"2044",31.82,31.82,31.4125,31.77,217088800,28.798038
"2045",31.872499,32.220001,31.73,31.9575,252609600,28.967991
"2046",31.907499,32.195,31.862499,32.18,179566800,29.169683
"2047",32.119999,32.2575,32.0825,32.112499,149449600,29.108492
"2048",32.154999,32.375,32.012501,32.375,195793600,29.346437
"2049",32.505001,33.25,32.415001,33.25,283896400,30.139593
"2050",33.235001,33.400002,32.7925,33.0425,276912400,29.951494
"2051",32.889999,32.900002,32.037498,32.197498,298846800,29.185541
"2052",32.197498,32.717499,31.6525,32.605,365150000,29.554918
"2053",32.5,32.642502,32.060001,32.115002,248059200,29.110758
"2054",32.3125,32.57,32.075001,32.272499,192386800,29.253525
"2055",32.240002,32.380001,32.022499,32.34,151265200,29.314711
"2056",32.275002,32.389999,32.080002,32.134998,126665200,29.128891
"2057",32.145,32.1875,31.440001,31.602501,226068400,28.646204
"2058",32.099998,32.342499,31.565001,31.65,291368400,28.689257
"2059",31.99,32.392502,31.264999,31.785,354114000,28.811626
"2060",31.602501,31.805,30.950001,31.127501,275426400,28.215641
"2061",31.1875,31.192499,30.5275,30.559999,275756000,27.701218
"2062",30.577499,31.225,30.407499,31.112499,193450800,28.202036
"2063",31.1,31.35,30.645,30.897499,207309200,28.007149
"2064",30.969999,31.237499,30.717501,31.237499,143497200,28.315351
"2065",31.475,31.83,31.4125,31.76,204092400,28.788967
"2066",31.75,32.290001,31.592501,32.1175,261083600,29.113028
"2067",32.1875,32.3125,31.85,31.875,183238000,28.893209
"2068",32.0625,32.099998,31.290001,31.475,274780400,28.530628
"2069",31.780001,31.9625,31.629999,31.8025,150838800,28.82749
"2070",31.807501,32.009998,31.639999,31.672501,131369200,28.709654
"2071",31.635,31.705,30.844999,30.844999,206620800,27.959562
"2072",30.690001,31.219999,30.65,31.059999,190291600,28.154453
"2073",31.1425,31.174999,30.727501,30.8125,158184800,27.930105
"2074",31.012501,31.6,31,31.592501,188398800,28.637135
"2075",31.522499,31.622499,31.09,31.1075,168362400,28.197508
"2076",31.205,31.280001,30.775,31.0625,162485600,28.156723
"2077",31.2575,31.389999,31.047501,31.33,128880400,28.399197
"2078",31.1175,31.877501,31.0825,31.8375,148776000,28.859213
"2079",31.91,32.029999,31.495001,31.502501,140049200,28.555559
"2080",31.4625,31.6,31.2425,31.4,149316800,28.462645
"2081",31.4625,31.645,31.165001,31.639999,129936000,28.680195
"2082",31.487499,31.8025,31.315001,31.775,160752000,28.802561
"2083",32.092499,32.142502,31.6525,31.7125,145460400,28.745907
"2084",31.75,31.8225,31.477501,31.575001,102098400,28.621277
"2085",31.602501,31.782499,31.502501,31.695,115881600,28.730049
"2086",31.57,31.775,31.5275,31.5425,113476000,28.591814
"2087",31.387501,31.535,31.115,31.1875,207828000,28.270021
"2088",31.3925,32.029999,31.2925,31.9,188217200,28.915873
"2089",32.025002,32.049999,31.6675,31.727501,129740400,28.759516
"2090",31.747499,32.217499,31.58,32.154999,150618000,29.147018
"2091",32.075001,32.605,32.035,32.4175,183083600,29.384962
"2092",32.622501,32.657501,32.307499,32.57,178103600,29.523195
"2093",33.077499,33.282501,32.787498,33.162498,387816800,30.060268
"2094",33.615002,33.634998,32.392502,32.639999,475696000,29.586653
"2095",32.540001,32.897499,32.075001,32.16,253544400,29.151546
"2096",32.16,32.16,31.145,31.2875,332781600,28.36067
"2097",31.525,32.532501,31.325001,32.237499,234050400,29.221796
"2098",32.375,32.642502,32.064999,32.174999,203953200,29.165146
"2099",32.037498,32.112499,31.445,31.450001,197085600,28.507969
"2100",31.639999,31.6875,30.84,31.252501,288564000,28.328945
"2101",31.192499,31.52,31.004999,31.315001,175763600,28.504168
"2102",31.67,31.905001,31.5275,31.905001,222201600,29.041206
"2103",31.8475,31.889999,31.407499,31.58,168143200,28.74538
"2104",31.4,31.719999,31.205,31.467501,192640000,28.642973
"2105",31.5375,31.797501,31.467501,31.502501,138776800,28.674837
"2106",31.852501,32.237499,31.790001,32.237499,180814000,29.343859
"2107",32.267502,32.372501,32.052502,32.192501,152832000,29.302906
"2108",32.095001,32.68,32.09,32.547501,203531600,29.626032
"2109",32.672501,32.720001,32.41,32.517502,178532800,29.59873
"2110",32.5,32.744999,32.334999,32.514999,145819600,29.596447
"2111",32.517502,32.907501,32.4575,32.8475,158921600,29.899109
"2112",32.900002,33.2425,32.849998,33.134998,182384000,30.160807
"2113",33.150002,33.227501,32.279999,32.404999,282790400,29.496328
"2114",32.584999,33.064999,32.512501,33.009998,183332800,30.047022
"2115",32.965,32.987499,32.775002,32.945,122933200,29.987856
"2116",32.807499,32.862499,32.474998,32.57,203538000,29.646515
"2117",32.57,32.8475,32.512501,32.634998,128451200,29.705683
"2118",32.465,32.665001,32.330002,32.490002,134670400,29.573696
"2119",32.665001,32.735001,32.474998,32.529999,123934000,29.6101
"2120",32.395,32.645,32.227501,32.34,153800400,29.437162
"2121",32.375,32.422501,32.09,32.162498,142507200,29.275587
"2122",32.224998,32.302502,31.7075,31.950001,210699200,29.082169
"2123",31.674999,32.02,31.405001,31.855,224301600,28.995699
"2124",31.98,32.334999,31.9625,32.220001,156349200,29.327932
"2125",32.294998,32.544998,32.119999,32.147499,141563600,29.261936
"2126",32.047501,32.0825,31.7775,31.7925,147544800,28.938805
"2127",31.525,31.809999,31.4275,31.73,175955600,28.881918
"2128",31.7575,31.9625,31.592501,31.9,125976400,29.036655
"2129",31.93,31.969999,31.684999,31.825001,131672400,28.968386
"2130",31.807501,32.077499,31.805,31.969999,141628800,29.10037
"2131",31.9275,31.955,31.6,31.65,218867600,28.809092
"2132",31.872499,32.014999,31.77,31.9025,136157200,29.038931
"2133",31.870001,31.9025,31.719999,31.7575,121075600,28.906948
"2134",31.8025,32.450001,31.780001,32.0275,221123600,29.152706
"2135",32.215,32.299999,31.875,31.875,127752400,29.013897
"2136",31.9175,31.997499,31.627501,31.6875,176267200,28.843225
"2137",31.365,31.6175,31.120001,31.1325,196645600,28.338043
"2138",31.3925,31.530001,31.215,31.3575,177482800,28.542845
"2139",31.725,31.735001,31.497499,31.65,120955200,28.809092
"2140",31.6075,31.672501,31.442499,31.610001,108844000,28.772684
"2141",31.235001,31.557501,31.2125,31.5,112241600,28.672556
"2142",31.4725,31.5375,30.942499,31.422501,187787200,28.602016
"2143",31.120001,31.16,30.635,30.6425,243046400,27.892031
"2144",30.9625,31.014999,29.805,30.0175,314380000,27.323132
"2145",30.485001,30.9625,30.3025,30.82,245418000,28.053596
"2146",31.2575,31.440001,31.08,31.415001,165762000,28.595192
"2147",31.51,31.592501,31.26,31.4025,127072400,28.583811
"2148",31.43,31.7875,31.395,31.705,134596800,28.859159
"2149",31.934999,32.142502,31.8375,32.127499,144889600,29.243732
"2150",32.27,32.404999,32.077499,32.404999,184658800,29.496328
"2151",32.7425,33.2425,32.674999,33.017502,235600800,30.053846
"2152",33.212502,33.23,32.580002,32.6875,307025600,29.753471
"2153",30.497499,31.375,30.497499,31.305,461802400,28.49506
"2154",31.549999,31.772499,31.264999,31.290001,203998000,28.481415
"2155",31.33,31.434999,30.975,31.125,168649200,28.331221
"2156",30.772499,30.9025,30.530001,30.692499,177822000,27.937538
"2157",30.844999,30.977501,30.637501,30.844999,134472400,28.076353
"2158",30.7875,30.875,30.567499,30.747499,148046800,27.987606
"2159",30.58,30.6425,30.4275,30.592501,134513200,27.846519
"2160",30.65,30.66,30.227501,30.325001,171540000,27.603031
"2161",30.375,30.6425,29.379999,29.610001,279904000,26.952206
"2162",29.355,29.424999,28.3125,28.66,496554400,26.087481
"2163",28.237499,29.360001,28.025,28.85,397250400,26.260424
"2164",28.9925,29.125,28.530001,28.782499,211612000,26.317568
"2165",28.645,29.0625,28.625,28.879999,154681600,26.406719
"2166",29.1325,29.997499,29.1325,29.93,219806400,27.366798
"2167",29.452499,29.545,28.3325,28.372499,388331200,25.94268
"2168",28.1325,28.855,27.407499,28.809999,404870000,26.342718
"2169",29.01,29.1,28.635,28.7875,194143200,26.322145
"2170",28.58,29.077499,28.502501,28.99,171718000,26.507296
"2171",29.01,29.4125,28.875,29.290001,163538800,26.781603
"2172",29.1075,29.360001,29.002501,29.125,138242800,26.630733
"2173",29.025,29.129999,28.67,28.752501,193146000,26.290138
"2174",28.52,28.5875,27.907499,28.1625,274006400,25.750666
"2175",27.6075,27.975,26.4125,26.440001,513102000,24.175686
"2176",23.717501,27.200001,23,25.780001,648825200,23.572203
"2177",27.7775,27.7775,25.875,25.934999,414406400,23.713932
"2178",26.772499,27.4725,26.262501,27.422501,387098400,25.074039
"2179",28.057501,28.309999,27.504999,28.23,338464400,25.812386
"2180",28.0425,28.327499,27.885,28.3225,212657600,25.896969
"2181",28.0075,28.6325,28,28.190001,224917200,25.775812
"2182",27.5375,27.969999,26.84,26.93,307383600,24.62372
"2183",27.557501,28.084999,27.282499,28.084999,247555200,25.679804
"2184",28.122499,28.195,27.51,27.592501,212935600,25.229483
"2185",27.2425,27.612499,27.127501,27.317499,199985200,24.978037
"2186",27.9375,28.139999,27.58,28.077499,219374400,25.672951
"2187",28.440001,28.504999,27.442499,27.5375,340043200,25.17919
"2188",27.567499,28.32,27.475,28.1425,251571200,25.732384
"2189",27.9475,28.5525,27.940001,28.5525,199662000,26.107267
"2190",29.145,29.2225,28.715,28.827499,233453600,26.358711
"2191",28.9825,29.1325,28.605,29.07,173364800,26.580446
"2192",29.0625,29.135,28.860001,29.102501,148694000,26.610172
"2193",28.915001,29.122499,28.43,28.48,256450400,26.040976
"2194",28.0525,28.575001,27.967501,28.362499,297141200,25.93354
"2195",28.4175,28.842501,28.415001,28.8025,200888000,26.335857
"2196",28.344999,28.545,28.129999,28.35,201384800,25.922113
"2197",28.407499,28.68,28.325001,28.58,143026800,26.132416
"2198",28.3125,28.875,28.092501,28.75,200878000,26.287859
"2199",29.110001,29.172501,28.504999,28.6775,224607600,26.221561
"2200",28.4625,28.6425,28.110001,28.110001,208436000,25.702667
"2201",28.2075,28.377501,26.965,27.264999,293461600,24.930025
"2202",27.5425,27.885,27.182501,27.575001,265892000,25.213488
"2203",27.2675,27.405001,26.827499,27.395,255716400,25.048899
"2204",27.002501,27.752501,26.887501,27.594999,232079200,25.231768
"2205",27.469999,27.842501,27.2675,27.695,208258800,25.323204
"2206",27.657499,27.934999,27.442499,27.827499,192787200,25.444357
"2207",27.934999,27.942499,27.352501,27.695,187062400,25.323204
"2208",27.547501,27.547501,27.0525,27.375,247918400,25.030607
"2209",27.5,28.07,27.372499,28.030001,211064400,25.629519
"2210",28.182501,28.1875,27.860001,27.9,121868800,25.510645
"2211",27.705,28.112499,27.67,27.9475,132197200,25.554079
"2212",27.8225,27.879999,27.389999,27.5525,177849600,25.192911
"2213",27.7325,28.025,27.622499,27.965,150694000,25.570087
"2214",27.945,28,27.6325,27.76,156930400,25.382641
"2215",27.700001,27.9375,27.5275,27.932501,119036800,25.540363
"2216",27.834999,28.5425,27.705,28.442499,195871200,26.006687
"2217",28.5,28.895,28.424999,28.440001,167180800,26.004408
"2218",28.5825,28.875,28.525,28.875,166616400,26.402147
"2219",29.174999,29.807501,29.0825,29.77,237467600,27.220501
"2220",29.52,29.532499,28.73,28.82,265335200,26.351858
"2221",28.85,29.135,28.497499,28.637501,279537600,26.184986
"2222",29.2325,29.825001,29.014999,29.817499,342205600,27.263931
"2223",29.674999,30.172501,29.567499,30.1325,204909200,27.551954
"2224",30.247499,30.305,29.862499,29.875,197461200,27.316509
"2225",30.200001,30.34,29.9025,30.295,128813200,27.700544
"2226",30.1975,30.872499,30.174999,30.6425,182076000,28.018282
"2227",30.782499,30.955,30.405001,30.5,179544400,27.887983
"2228",30.4625,30.672501,30.045,30.23,158210800,27.759424
"2229",30.2775,30.452499,30.155001,30.264999,132169200,27.791567
"2230",30.24,30.452499,30.012501,30.1425,135485600,27.679075
"2231",29.225,29.5175,29.014999,29.192499,236511600,26.806711
"2232",29.092501,29.355,28.8025,29.0275,180872000,26.655199
"2233",29.065001,29.205,28.9125,28.93,130102400,26.565666
"2234",28.799999,28.8925,28.067499,28.084999,183249600,25.789726
"2235",27.844999,28.559999,27.75,28.545,152426800,26.212133
"2236",28.73,28.762501,28.33,28.422501,110467600,26.099644
"2237",28.940001,29.372499,28.875,29.3225,186698800,26.926092
"2238",29.41,29.9375,29.190001,29.695,173183200,27.26815
"2239",29.799999,29.98,29.7125,29.825001,137148400,27.387526
"2240",29.817499,29.932501,29.334999,29.4375,129930000,27.031694
"2241",29.3325,29.8375,29.280001,29.719999,171212800,27.291107
"2242",29.8025,29.807501,29.48,29.5075,85553200,27.095972
"2243",29.5725,29.602501,29.4,29.452499,52185600,27.045464
"2244",29.497499,29.852501,29.4375,29.575001,156721200,27.157959
"2245",29.6875,29.702499,29.215,29.334999,139409600,26.937567
"2246",29.334999,29.5275,29.02,29.07,133546400,26.694225
"2247",29.137501,29.1975,28.555,28.799999,166278000,26.446291
"2248",28.8225,29.8125,28.7775,29.7575,231108000,27.325542
"2249",29.745001,29.965,29.452499,29.57,128336800,27.153362
"2250",29.379999,29.65,29.215,29.557501,137238000,27.141884
"2251",29.41,29.422501,28.77,28.905001,185445600,26.542713
"2252",29.01,29.235001,28.877501,29.0425,116850800,26.668976
"2253",28.797501,28.8475,28.2125,28.295,187544800,25.982561
"2254",28.045,28.17,27.4475,28.120001,257274800,25.821861
"2255",27.985001,28.200001,27.5875,27.622499,213292400,25.365028
"2256",27.7675,27.997499,27.200001,27.834999,224954000,25.560156
"2257",28.004999,28.0625,27.245001,27.245001,179091200,25.018375
"2258",27.227501,27.379999,26.452499,26.5075,385813200,24.341148
"2259",26.82,26.842501,26.3925,26.8325,190362400,24.639587
"2260",26.85,26.93,26.612499,26.807501,131157600,24.616636
"2261",26.817499,27.2125,26.799999,27.1525,130629600,24.933437
"2262",27.25,27.25,26.987499,27.0075,54281600,24.800289
"2263",26.897499,26.922501,26.545,26.705,106816800,24.522507
"2264",26.74,27.3575,26.715,27.184999,123724800,24.96328
"2265",27.145,27.174999,26.795,26.83,100855200,24.637289
"2266",26.752501,26.7575,26.205,26.315001,163649200,24.164383
"2267",25.6525,26.342501,25.5,26.3375,270597600,24.185045
"2268",26.4375,26.4625,25.602501,25.6775,223164000,23.578985
"2269",25.139999,25.592501,24.967501,25.174999,273829600,23.117548
"2270",24.67,25.032499,24.1075,24.112499,324377600,22.141876
"2271",24.637501,24.7775,24.190001,24.24,283192000,22.258963
"2272",24.7425,24.764999,24.334999,24.6325,198957600,22.619387
"2273",25.137501,25.172501,24.709999,24.99,196616800,22.947668
"2274",25.08,25.297501,24.325001,24.3475,249758400,22.357677
"2275",24.49,25.120001,23.934999,24.879999,252680400,22.846655
"2276",24.049999,24.4275,23.84,24.282499,319335600,22.297989
"2277",24.602501,24.6625,23.875,24.165001,212350800,22.190094
"2278",23.775,24.547501,23.355,24.1975,289337600,22.219933
"2279",24.264999,24.469999,23.735001,24.075001,208646000,22.107449
"2280",24.657499,25.365,24.592501,25.355,263202000,23.282839
"2281",25.379999,25.3825,24.8025,24.860001,207178000,22.828293
"2282",24.9825,25.219999,24.5175,24.997499,300308000,22.954556
"2283",24.01,24.157499,23.334999,23.355,533478800,21.446287
"2284",23.4475,23.629999,23.0975,23.522499,222715200,21.6001
"2285",23.6975,24.334999,23.5875,24.334999,257666000,22.346197
"2286",24.1175,24.1775,23.85,24.1075,163774000,22.137293
"2287",23.855,24.01,23.57,23.620001,149428800,21.689631
"2288",23.75,24.209999,23.52,24.0875,183857200,22.118927
"2289",23.965,24.3325,23.797501,24.15,185886800,22.296652
"2290",24.129999,24.23,23.422501,23.504999,185672400,21.701153
"2291",23.282499,23.924999,23.26,23.752501,216085600,21.929657
"2292",23.5725,23.985001,23.4825,23.747499,177324800,21.925039
"2293",23.98,24.0875,23.525,23.567499,169374400,21.758854
"2294",23.4475,23.68,23.147499,23.424999,200298800,21.627293
"2295",23.547501,23.625,23.252501,23.497499,161405600,21.694229
"2296",23.754999,24.2125,23.6525,24.16,196231600,22.305885
"2297",24.1675,24.5525,24.0375,24.530001,179452800,22.647491
"2298",24.709999,24.7225,24.022499,24.065001,156084000,22.218174
"2299",24,24.190001,23.950001,24.01,141496800,22.167397
"2300",24.077499,24.225,23.98,24.219999,137123200,22.361282
"2301",24.1,24.125,23.637501,23.672501,127770400,21.855801
"2302",23.495001,24.094999,23.33,24.025,145022800,22.181248
"2303",24.012501,24.190001,23.8125,24.190001,110330800,22.333582
"2304",24.299999,24.504999,24.145,24.227501,115964400,22.368206
"2305",24.215,24.557501,24.1625,24.172501,140865200,22.317429
"2306",24.4125,25.192499,24.355,25.1325,201628400,23.203751
"2307",25.127501,25.2225,24.91,25.1875,132678400,23.254532
"2308",25.145,25.4275,25.112499,25.375,147822800,23.427641
"2309",25.592501,25.9375,25.342501,25.752501,184220400,23.776167
"2310",25.5975,25.7075,25.24,25.467501,143315600,23.51305
"2311",25.195,25.440001,25.1,25.2575,126247600,23.319162
"2312",25.327499,25.395,25.067499,25.280001,108806800,23.339935
"2313",25.352501,25.559999,25.0375,25.2925,134054400,23.351475
"2314",25.559999,25.57,25.375,25.565001,109632800,23.60306
"2315",25.477501,25.727501,25.445,25.629999,100304400,23.663073
"2316",25.99,26.295,25.9625,26.145,160270800,24.138554
"2317",26.1525,26.577499,26.147499,26.4925,153214000,24.459385
"2318",26.379999,26.6175,26.24,26.450001,137682800,24.420143
"2319",26.584999,26.625,26.297501,26.48,176820800,24.447838
"2320",26.4825,26.9125,26.285,26.477501,142010800,24.445536
"2321",26.3125,26.8225,26.3025,26.68,129777600,24.632492
"2322",26.620001,26.7675,26.475,26.532499,102814000,24.496309
"2323",26.3675,26.5625,26.2225,26.4175,104532000,24.390141
"2324",26.5,26.547501,26.264999,26.297501,77645600,24.279346
"2325",26.2225,26.9475,26.219999,26.92,124760400,24.854073
"2326",27.1625,27.605,27.15,27.389999,182404400,25.288008
"2327",27.43,27.475,27.219999,27.247499,103553600,25.156439
"2328",27.195,27.5,27.049999,27.497499,103496000,25.387255
"2329",27.605,28.047501,27.567499,27.780001,149424800,25.648075
"2330",27.377501,27.682501,27.355,27.452499,106314800,25.345709
"2331",27.557501,27.745001,27.299999,27.74,105616400,25.611147
"2332",27.487499,27.605,27.030001,27.135,127207600,25.052574
"2333",27.227501,27.442499,27.0425,27.165001,94326800,25.080276
"2334",27.2425,27.6525,27.2075,27.254999,117630000,25.163366
"2335",27.334999,27.625,27.165001,27.610001,108929200,25.491127
"2336",27.700001,28.084999,27.700001,28.01,133029200,25.860422
"2337",27.905001,28.0975,27.8325,28.025,101895600,25.874275
"2338",28.0275,28.075001,27.432501,27.4625,187756000,25.35494
"2339",27.2225,27.237499,26.735001,26.870001,243286000,24.807909
"2340",26.969999,27,26.557501,26.727501,129539600,24.676346
"2341",26.66,27.022499,26.514999,26.782499,122444000,24.727129
"2342",26.7325,26.7325,26.379999,26.4925,126210000,24.459385
"2343",26.252501,26.620001,26.155001,26.42,134732400,24.392448
"2344",26.25,26.4125,26.127501,26.27,112126400,24.253958
"2345",25.977501,26.325001,25.977501,26.0875,224064800,24.085463
"2346",24,24.6775,23.92,24.455,458408400,22.578247
"2347",24.4025,24.469999,23.5625,23.7075,328970800,21.888115
"2348",23.497499,23.68,23.127501,23.434999,274126000,21.636528
"2349",23.4925,23.52,23.1,23.41,192640400,21.613447
"2350",23.549999,23.934999,23.42,23.795,227325200,21.968893
"2351",23.799999,23.975,23.455,23.547501,164102000,21.740387
"2352",23.5,23.5175,23.17,23.309999,143562000,21.652147
"2353",23.342501,23.362499,22.9625,23.18,174799600,21.531395
"2354",23.25,23.442499,23.147499,23.1975,131745600,21.547651
"2355",23.3325,23.3925,23.0275,23.355,134747200,21.693941
"2356",23.370001,23.3925,23.115,23.127501,114876400,21.482626
"2357",23.18,23.195,22.3675,22.584999,305258800,20.978706
"2358",22.5,22.9175,22.5,22.629999,177571200,21.020512
"2359",23.0975,23.5975,22.9125,23.469999,245039200,21.800766
"2360",23.637501,23.674999,23.252501,23.372499,187667600,21.710203
"2361",23.540001,23.8025,23.4725,23.639999,168249600,21.958679
"2362",23.66,23.66,23.3925,23.549999,121768400,21.87508
"2363",23.66,23.8575,23.629999,23.805,128104000,22.111942
"2364",23.967501,24.297501,23.9175,24.1075,152074400,22.392927
"2365",24.305,24.522499,24.209999,24.475,140560800,22.734287
"2366",24.6675,24.934999,24.5275,24.905001,152675200,23.133707
"2367",24.92,25.182501,24.66,25.102501,225324800,23.31716
"2368",24.860001,25.1175,24.8125,25.0875,145364800,23.303228
"2369",24.9,25.1,24.705,24.965,169228800,23.189438
"2370",24.754999,24.885,24.5825,24.615,116693200,22.86433
"2371",24.4,24.459999,24.157499,24.43,160766400,22.69249
"2372",24.4475,24.567499,24.362499,24.48,114019600,22.738934
"2373",24.497499,25.4725,24.387501,24.657499,93170000,22.903809
"2374",24.8125,24.967501,24.74,24.7575,89638000,22.996695
"2375",24.754999,24.889999,24.67,24.735001,83392400,22.975801
"2376",24.625,24.997499,24.615,24.9125,106405600,23.140675
"2377",24.6325,24.8375,24.620001,24.7075,126851600,22.950256
"2378",24.672501,24.780001,24.275,24.334999,152082000,22.604248
"2379",24.33,24.620001,24.1875,24.365,127727600,22.632111
"2380",24.455,24.602501,24.2575,24.285,117780800,22.557802
"2381",24.112499,24.4375,24.0175,24.387501,125307200,22.653013
"2382",24.155001,24.1625,23.825001,23.8325,244032800,22.137486
"2383",24,24.1425,23.7575,23.775,137647600,22.084078
"2384",23.735001,24.0875,23.67,23.977501,142185600,22.272177
"2385",24.0625,24.2225,23.8375,23.887501,116876400,22.188574
"2386",23.985001,24.0725,23.8125,24.025,128960800,22.316299
"2387",23.227501,23.665001,23.1625,23.35,301245600,21.689299
"2388",23.25,23.262501,22.875,23.01,181958400,21.373486
"2389",23.225,23.415001,23.035,23.397499,161779600,21.733427
"2390",23.4925,23.637501,23.407499,23.6,146124000,21.921524
"2391",23.610001,23.942499,23.575001,23.9,143345600,22.200186
"2392",23.872499,24.1175,23.8325,23.9725,104106000,22.26753
"2393",23.8475,23.85,23.615,23.747499,110820800,22.058529
"2394",23.65,23.915001,23.592501,23.8825,123796400,22.183928
"2395",23.924999,24.125,23.905001,23.985001,100558400,22.27914
"2396",24.122499,24.2225,24.012501,24.17,115648400,22.450981
"2397",24.1875,24.4125,24.182501,24.245001,95179600,22.520651
"2398",24.2925,24.424999,24.280001,24.355,96670000,22.622824
"2399",24.352501,24.4175,24.209999,24.217501,103568800,22.495106
"2400",24.3475,24.747499,24.33,24.6975,155676000,22.940966
"2401",24.73,24.825001,24.625,24.695,120548000,22.938643
"2402",24.674999,25.032499,24.65,24.9575,145975600,23.182476
"2403",24.889999,25,24.834999,24.967501,95119600,23.191765
"2404",25,25.115,24.934999,24.99,105104000,23.212662
"2405",24.9575,25.25,24.782499,24.8575,130808000,23.089592
"2406",24.815001,24.825001,24.577499,24.665001,113254800,22.91078
"2407",24.5625,24.709999,24.23,24.334999,161531600,22.604248
"2408",24.205,24.4925,24.105,24.1675,224959200,22.448664
"2409",26.067499,26.0875,25.6875,25.737499,369379200,23.906998
"2410",25.7075,26.112499,25.705,26.084999,159479200,24.22978
"2411",26.047501,26.137501,25.92,26.0525,110934800,24.199593
"2412",26.102501,26.5375,26.102501,26.512501,152671600,24.626883
"2413",26.512501,26.5175,26,26.120001,135266400,24.262291
"2414",26.202499,26.459999,26.192499,26.4475,120810400,24.5665
"2415",26.395,26.5,26.32,26.467501,109634800,24.718266
"2416",26.567499,26.9125,26.545,26.870001,162213600,25.094162
"2417",26.879999,27.092501,26.790001,27.092501,112148800,25.30196
"2418",27.057501,27.235001,27.002501,27.202499,105260800,25.40469
"2419",27.1775,27.225,26.940001,27,96034000,25.215569
"2420",27.129999,27.2325,26.9625,26.9825,109938000,25.199226
"2421",26.945,27.110001,26.945,27.045,74641600,25.257595
"2422",27.035,27.385,27.02,27.370001,103472800,25.561119
"2423",27.407499,27.557501,27.3025,27.344999,135177600,25.537769
"2424",27.275,27.342501,27.084999,27.305,101424000,25.500414
"2425",27.307501,27.4,27.254999,27.27,87938800,25.467728
"2426",27.192499,27.422501,27.09,27.34,101472400,25.5331
"2427",27.215,27.275,26.9625,27.127501,103280800,25.334642
"2428",27.147499,27.33,27.1325,27.2125,85030800,25.414026
